## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/BB035.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/BB035.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/BB035.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:20:36 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
363	48	2	3052890	365.972801	75.656203	4994070	FR	19	37	55	75	97	121	149	187	243	451			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
219	2972
220	3184
221	3139
222	3157
223	3203
224	3444
225	3593
226	3754
227	3777
228	4029
229	4121
230	4059
231	4298
232	4416
233	4475
234	4759
235	4769
236	4894
237	5151
238	5338
239	5250
240	5402
241	5820
242	5852
243	6123
244	6226
245	6488
246	6405
247	6625
248	6798
249	7073
250	7297
251	7298
252	7681
253	7712
254	7997
255	7979
256	8335
257	8470
258	8982
259	8941
260	9268
261	9553
262	9274
263	10087
264	10033
265	10189
266	10492
267	10664
268	11176
269	11054
270	11335
271	11423
272	11939
273	12407
274	12689
275	12683
276	13268
277	13412
278	13551
279	13670
280	14192
281	14242
282	14384
283	14868
284	14858
285	15156
286	15648
287	15591
288	16229
289	16444
290	16762
291	17001
292	16623
293	17413
294	17882
295	18131
296	18238
297	18285
298	18969
299	18830
300	19037
301	19547
302	19650
303	20522
304	19761
305	20625
306	20675
307	20829
308	20832
309	21143
310	21389
311	22264
312	22184
313	22908
314	23175
315	23081
316	23490
317	23447
318	23882
319	23987
320	23675
321	24107
322	24455
323	24852
324	25228
325	24814
326	25168
327	25523
328	25469
329	25978
330	26406
331	25724
332	26198
333	26279
334	26595
335	27188
336	27084
337	26954
338	27169
339	27111
340	27381
341	27104
342	27215
343	27253
344	27432
345	27746
346	28052
347	27552
348	28006
349	27797
350	28132
351	27944
352	27987
353	27946
354	28166
355	28104
356	28356
357	28153
358	28273
359	28415
360	27716
361	28221
362	27976
363	27916
364	28177
365	27831
366	28100
367	28358
368	27967
369	28067
370	27426
371	27774
372	27638
373	27196
374	27254
375	27538
376	27655
377	27376
378	27075
379	26481
380	27070
381	26863
382	26705
383	26286
384	26493
385	25906
386	25665
387	26375
388	25570
389	25620
390	25274
391	24955
392	24806
393	24837
394	24723
395	24219
396	24279
397	24078
398	23761
399	23533
400	23720
401	23415
402	22923
403	22889
404	22624
405	22559
406	22034
407	22104
408	21781
409	21044
410	21648
411	21095
412	20786
413	20823
414	20402
415	20522
416	19913
417	19958
418	19662
419	19692
420	19119
421	18742
422	18724
423	18420
424	18379
425	17881
426	17780
427	17679
428	17258
429	17104
430	17042
431	16647
432	16345
433	16275
434	15863
435	15193
436	15445
437	15311
438	15090
439	14970
440	14794
441	14571
442	14279
443	14068
444	13864
445	14023
446	13173
447	13204
448	12867
449	12802
450	12419
451	12368
452	12258
453	12256
454	11739
455	11576
456	11407
457	11013
458	11250
459	10747
460	10479
461	10152
462	10173
463	10079
464	9796
465	9754
466	9681
467	9465
468	9284
469	9044
470	8793
471	8864
472	8735
473	8433
474	8026
475	8096
476	7812
477	7827
478	7751
479	7417
480	7395
481	7173
482	7015
483	7079
484	6704
485	6667
486	6802
487	6102
488	6173
489	6242
490	5903
491	5802
492	5776
493	5845
494	5495
495	5369
496	5231
497	5138
498	4964
499	4973
500	4869
501	4868
502	4687
503	4663
504	4403
505	4526
506	4178
507	4144
508	3969
509	3949
510	3966
511	3819
512	3750
513	3709
514	3489
515	3369
516	3364
517	3262
518	3263
519	3167
520	3124
521	3039
522	2921
523	2856
524	2852
525	2795
526	2726
527	2621
528	2733
529	2540
530	2517
531	2311
532	2339
533	2400
534	2348
535	2126
536	2143
537	2033
538	2039
539	1914
540	1964
541	1967
542	1821
543	1778
544	1737
545	1627
546	1610
547	1673
548	1559
549	1628
550	1493
551	1421
552	1466
553	1348
554	1421
555	1364
556	1329
557	1377
558	1268
559	1253
560	1158
561	1141
562	1100
563	1070
564	1057
565	1046
566	1030
567	1026
568	1011
569	947
570	896
571	903
572	891
573	874
574	826
575	778
576	784
577	763
578	718
579	732
580	676
581	659
582	679
583	667
584	690
585	611
586	603
587	579
588	571
589	546
590	551
591	514
592	516
593	511
594	487
595	454
596	513
597	476
598	456
599	468
600	421
601	391
602	430
603	401
604	431
605	383
606	390
607	395
608	390
609	349
610	339
611	321
612	334
613	316
614	304
615	307
616	298
617	285
618	313
619	295
620	271
621	224
622	291
623	269
624	251
625	216
626	252
627	230
628	239
629	245
630	215
631	192
632	216
633	210
634	190
635	172
636	163
637	188
638	157
639	174
640	168
641	159
642	174
643	132
644	140
645	129
646	156
647	149
648	142
649	173
650	137
651	140
652	127
653	112
654	162
655	114
656	122
657	139
658	118
659	120
660	106
661	127
662	119
663	108
664	101
665	100
666	124
667	117
668	92
669	77
670	95
671	109
672	79
673	106
674	90
675	75
676	87
677	92
678	96
679	82
680	68
681	89
682	64
683	66
684	71
685	70
686	77
687	79
688	73
689	81
690	60
691	66
692	55
693	67
694	80
695	69
696	50
697	59
698	55
699	53
700	52
701	42
702	45
703	28
704	37
705	47
706	39
707	24
708	35
709	28
710	34
711	37
712	29
713	29
714	35
715	32
716	34
717	40
718	43
719	31
720	20
721	35
722	19
723	33
724	36
725	30
726	26
727	31
728	31
729	26
730	17
731	28
732	15
733	19
734	26
735	25
736	20
737	25
738	29
739	18
740	20
741	20
742	35
743	32
744	28
745	27
746	15
747	37
748	24
749	22
750	24
751	22
752	25
753	46
754	20
755	22
756	25
757	21
758	22
759	16
760	26
761	30
762	27
763	16
764	19
765	24
766	20
767	17
768	23
769	19
770	13
771	18
772	23
773	15
774	23
775	20
776	26
777	11
778	15
779	14
780	7
781	15
782	15
783	10
784	20
785	17
786	17
787	8
788	12
789	18
790	33
791	24
792	20
793	11
794	20
795	19
796	12
797	24
798	21
799	16
800	17
801	16
802	15
803	13
804	16
805	13
806	14
807	15
808	9
809	10
810	13
811	4
812	13
813	16
814	13
815	10
816	5
817	11
818	19
819	21
820	12
821	15
822	21
823	22
824	7
825	18
826	15
827	12
828	18
829	12
830	13
831	13
832	12
833	12
834	10
835	13
836	14
837	8
838	2
839	12
840	12
841	10
842	11
843	15

