## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/BB019.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/BB019.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/BB019.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:18:16 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
353	42	2	2852039	354.187723	70.486173	4471916	FR	17	33	49	67	85	107	133	167	223	469			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
262	9039
263	9187
264	9600
265	9916
266	9877
267	10123
268	10505
269	10956
270	11158
271	11261
272	11753
273	11925
274	11972
275	12254
276	12410
277	12824
278	13192
279	13399
280	13677
281	14094
282	14356
283	14590
284	14957
285	15359
286	15382
287	15788
288	16109
289	15818
290	16949
291	17240
292	17243
293	17775
294	18074
295	18514
296	18323
297	18786
298	19168
299	19500
300	19581
301	20127
302	20390
303	20344
304	20681
305	20943
306	21285
307	21663
308	21502
309	22276
310	22562
311	22706
312	22938
313	23258
314	23957
315	23850
316	24085
317	24494
318	24312
319	24643
320	25465
321	25329
322	25461
323	25890
324	25701
325	26050
326	25962
327	26180
328	26561
329	26489
330	26925
331	27177
332	27444
333	27406
334	27541
335	27648
336	27821
337	27375
338	28617
339	27880
340	28293
341	27948
342	28449
343	28548
344	28577
345	28810
346	28935
347	28886
348	28611
349	28810
350	29005
351	28739
352	28976
353	29341
354	28134
355	28100
356	29001
357	28719
358	28579
359	28750
360	28485
361	27923
362	28562
363	27804
364	27610
365	27510
366	27922
367	27513
368	27471
369	27044
370	26984
371	26833
372	26915
373	26150
374	25822
375	26284
376	26154
377	26209
378	26158
379	25657
380	25231
381	25539
382	24896
383	24016
384	24172
385	23820
386	23322
387	23781
388	23826
389	23102
390	22958
391	22974
392	22164
393	22189
394	21863
395	21439
396	21433
397	21275
398	20783
399	20470
400	20504
401	20045
402	19893
403	19274
404	18907
405	19096
406	19061
407	18146
408	18475
409	17775
410	17655
411	17289
412	17159
413	16448
414	16360
415	15982
416	15715
417	15720
418	15560
419	15200
420	15076
421	14606
422	14875
423	14133
424	14047
425	13343
426	13372
427	13103
428	12843
429	12560
430	12261
431	12065
432	11798
433	11524
434	11385
435	11161
436	10755
437	10769
438	10517
439	10247
440	10121
441	9732
442	9680
443	9371
444	9277
445	9083
446	8955
447	8869
448	8590
449	8410
450	8171
451	7861
452	7842
453	7555
454	7374
455	7304
456	7220
457	7154
458	6732
459	6652
460	6493
461	6380
462	6376
463	6105
464	5839
465	5780
466	5744
467	5445
468	5378
469	5367
470	5204
471	5054
472	4932
473	4895
474	4642
475	4553
476	4458
477	4391
478	4117
479	4196
480	4142
481	3926
482	3824
483	3767
484	3652
485	3518
486	3564
487	3310
488	3307
489	3271
490	2988
491	3138
492	3025
493	2790
494	2763
495	2725
496	2656
497	2607
498	2560
499	2535
500	2490
501	2289
502	2259
503	2295
504	2269
505	2140
506	2196
507	1974
508	1949
509	1880
510	1949
511	1786
512	1663
513	1727
514	1701
515	1734
516	1622
517	1562
518	1574
519	1450
520	1446
521	1481
522	1393
523	1338
524	1357
525	1308
526	1309
527	1243
528	1133
529	1193
530	1112
531	1102
532	1088
533	1055
534	1015
535	1022
536	959
537	984
538	965
539	901
540	896
541	863
542	868
543	839
544	815
545	855
546	770
547	839
548	742
549	719
550	725
551	660
552	682
553	662
554	647
555	651
556	686
557	588
558	554
559	587
560	579
561	635
562	526
563	515
564	527
565	554
566	459
567	476
568	441
569	426
570	439
571	428
572	391
573	458
574	364
575	392
576	403
577	347
578	341
579	319
580	365
581	324
582	357
583	338
584	278
585	299
586	326
587	326
588	256
589	241
590	311
591	305
592	278
593	288
594	254
595	258
596	243
597	223
598	260
599	194
600	237
601	242
602	228
603	234
604	205
605	216
606	238
607	178
608	201
609	187
610	217
611	211
612	189
613	183
614	157
615	158
616	165
617	192
618	163
619	159
620	176
621	161
622	157
623	176
624	146
625	154
626	127
627	172
628	140
629	124
630	136
631	139
632	145
633	136
634	160
635	145
636	112
637	132
638	159
639	106
640	152
641	124
642	156
643	139
644	130
645	127
646	117
647	94
648	142
649	166
650	99
651	77
652	68
653	72
654	87
655	69
656	78
657	67
658	65
659	65
660	71
661	56
662	55
663	73
664	38
665	65
666	71
667	69
668	59
669	69
670	50
671	70
672	70
673	50
674	49
675	37
676	75
677	49
678	39
679	61
680	50
681	65
682	60
683	47
684	33
685	44
686	48
687	42
688	35
689	35
690	29
691	52
692	41
693	38
694	39
695	35
696	42
697	39
698	37
699	20
700	21
701	26
702	31
703	32
704	46
705	45
706	24
707	36
708	27
709	55
710	39
711	23
712	38
713	33
714	34
715	27
716	23
717	33
718	46
719	38
720	35
721	28
722	27
723	38
724	34
725	19
726	33
727	25
728	33
729	16
730	20
731	30
732	29
733	28
734	31
735	27
736	24
737	32
738	28
739	24
740	24
741	24
742	23
743	26
744	26
745	28
746	18
747	20
748	31
749	20
750	20
751	33
752	20
753	22
754	8
755	22
756	22
757	17
758	16
759	21
760	18
761	25
762	22
763	16
764	22
765	15
766	11
767	11
768	23
769	14
770	23
771	16
772	24
773	20

