## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/BB016.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/BB016.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/BB016.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:16:56 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
334	62	2	2959845	336.549612	98.681196	6342863	FR	23	47	71	97	125	157	195	243	317	573			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
199	9564
200	9591
201	9670
202	9809
203	10058
204	10185
205	10394
206	10532
207	10659
208	10768
209	10987
210	11065
211	11288
212	11504
213	11500
214	11894
215	11851
216	12167
217	12071
218	12373
219	12506
220	12537
221	12810
222	12966
223	13106
224	13550
225	13338
226	13717
227	13904
228	14055
229	14124
230	14347
231	14517
232	14353
233	14901
234	14951
235	15079
236	15274
237	15516
238	15551
239	15666
240	16013
241	16041
242	16301
243	16453
244	16460
245	16922
246	17241
247	17060
248	17162
249	17635
250	17577
251	17893
252	18053
253	17957
254	18407
255	18547
256	18977
257	18995
258	19015
259	19206
260	19254
261	19676
262	19776
263	20059
264	20218
265	20174
266	20174
267	20363
268	20806
269	20776
270	21239
271	21455
272	21399
273	21432
274	21835
275	22007
276	22072
277	22171
278	22454
279	22590
280	22803
281	23031
282	22924
283	23218
284	23382
285	23574
286	23758
287	23767
288	23955
289	24067
290	24449
291	24276
292	24529
293	24555
294	24739
295	24893
296	25445
297	25271
298	25519
299	25271
300	25439
301	25516
302	25614
303	26017
304	25820
305	26258
306	26188
307	26267
308	26414
309	26536
310	26179
311	26475
312	27024
313	26663
314	26742
315	26908
316	26844
317	27001
318	27313
319	27366
320	27260
321	27565
322	27341
323	27343
324	27605
325	27837
326	27455
327	27709
328	27437
329	27964
330	28268
331	27496
332	27447
333	27933
334	27676
335	27788
336	27692
337	27528
338	27814
339	27818
340	27556
341	27721
342	27691
343	27560
344	27401
345	27679
346	27129
347	27513
348	27461
349	27215
350	27456
351	26869
352	26903
353	26889
354	26779
355	26582
356	26905
357	26846
358	26855
359	26691
360	26716
361	26137
362	26637
363	26250
364	25828
365	25853
366	25882
367	25939
368	25722
369	25738
370	25616
371	24980
372	25157
373	25020
374	24874
375	24811
376	24465
377	24591
378	24112
379	24241
380	24101
381	23990
382	23647
383	23671
384	23510
385	23297
386	23111
387	22581
388	22713
389	22638
390	22586
391	22179
392	22148
393	21939
394	21739
395	21364
396	21546
397	21285
398	21040
399	20916
400	20943
401	20476
402	20550
403	20236
404	19896
405	19987
406	19519
407	19401
408	19094
409	19174
410	18882
411	19059
412	18467
413	18431
414	18080
415	17972
416	17410
417	17385
418	17449
419	16952
420	17173
421	16756
422	16313
423	16401
424	16356
425	16191
426	16035
427	15720
428	15289
429	15236
430	15157
431	15095
432	14823
433	14476
434	14272
435	14377
436	14040
437	14071
438	13845
439	13345
440	13107
441	12888
442	12892
443	12569
444	12588
445	12252
446	12261
447	12007
448	12159
449	11582
450	11745
451	11352
452	11502
453	11092
454	11066
455	10853
456	10818
457	10532
458	10189
459	10207
460	10115
461	9769
462	9765
463	9661
464	9295
465	9421
466	8970
467	8889
468	8760
469	8539
470	8500
471	8397
472	8310
473	8214
474	8065
475	8038
476	7876
477	7726
478	7620
479	7353
480	7360
481	7444
482	7095
483	6836
484	6839
485	6639
486	6538
487	6485
488	6461
489	6301
490	6054
491	6038
492	6093
493	5875
494	5662
495	5771
496	5506
497	5486
498	5576
499	5287
500	5334
501	5068
502	5039
503	4912
504	4821
505	4811
506	4667
507	4627
508	4585
509	4438
510	4374
511	4215
512	4179
513	4075
514	4000
515	3947
516	3984
517	3772
518	3796
519	3792
520	3737
521	3635
522	3608
523	3549
524	3273
525	3332
526	3225
527	3133
528	3265
529	3271
530	3071
531	2981
532	2999
533	2931
534	2764
535	2696
536	2777
537	2686
538	2672
539	2633
540	2542
541	2526
542	2354
543	2406
544	2387
545	2327
546	2223
547	2113
548	2234
549	2186
550	2199
551	2025
552	2046
553	1974
554	1959
555	1956
556	1914
557	1867
558	1769
559	1826
560	1740
561	1682
562	1744
563	1644
564	1618
565	1545
566	1609
567	1557
568	1492
569	1476
570	1490
571	1429
572	1509
573	1452
574	1345
575	1437
576	1259
577	1363
578	1242
579	1254
580	1252
581	1277
582	1211
583	1203
584	1143
585	1205
586	1116
587	1061
588	1046
589	1084
590	1029
591	1073
592	969
593	1024
594	956
595	997
596	919
597	886
598	890
599	934
600	863
601	858
602	902
603	836
604	874
605	841
606	816
607	782
608	780
609	725
610	726
611	750
612	766
613	742
614	715
615	729
616	703
617	692
618	686
619	607
620	614
621	678
622	643
623	604
624	608
625	614
626	628
627	548
628	550
629	569
630	571
631	506
632	549
633	552
634	483
635	507
636	513
637	470
638	489
639	471
640	467
641	475
642	449
643	448
644	432
645	452
646	422
647	391
648	380
649	428
650	424
651	397
652	413
653	393
654	394
655	373
656	375
657	334
658	368
659	370
660	372
661	371
662	356
663	408
664	366
665	351
666	313
667	348
668	326
669	318
670	323
671	332
672	277
673	296
674	293
675	296
676	283
677	298
678	271
679	273
680	269
681	286
682	273
683	237
684	272
685	262
686	261
687	244
688	244
689	251
690	226
691	225
692	222
693	228
694	247
695	246
696	216
697	236
698	212
699	237
700	211
701	220
702	204
703	209
704	226
705	223
706	204
707	194
708	199
709	177
710	174
711	185
712	175
713	167
714	201
715	152
716	166
717	148
718	158
719	171
720	185
721	185
722	148
723	185
724	178
725	151
726	164
727	171
728	157
729	180
730	143
731	153
732	155
733	150
734	142
735	156
736	124
737	131
738	121
739	142
740	111
741	135
742	158
743	129
744	121
745	141
746	129
747	106
748	139
749	130
750	145
751	126
752	109
753	107
754	106
755	111
756	109
757	113
758	110
759	97
760	127
761	123
762	111
763	115
764	116
765	103
766	119
767	98
768	78
769	89
770	97
771	94
772	80
773	69
774	97
775	80
776	70
777	53
778	91
779	87
780	72
781	74
782	72
783	74
784	61
785	79
786	75
787	83
788	67
789	79
790	76
791	81
792	72
793	66
794	62
795	78
796	68
797	70
798	72
799	48
800	62
801	69
802	53
803	61
804	60
805	69
806	66
807	63
808	57
809	43
810	58
811	60
812	65
813	70
814	67
815	64
816	78
817	51
818	59
819	57
820	58
821	51
822	54
823	50
824	49
825	53
826	58
827	35
828	48
829	45
830	45
831	60
832	55
833	58
834	56
835	67
836	46
837	38
838	47
839	50
840	41
841	57
842	47
843	54
844	32
845	51
846	37
847	49
848	41
849	46
850	45
851	39
852	28
853	43
854	36
855	42
856	37
857	37
858	52
859	32
860	41
861	32
862	35
863	33
864	36
865	44
866	19
867	24
868	31
869	36
870	39
871	27
872	33
873	27
874	31
875	33
876	25
877	31
878	31
879	34
880	27
881	26
882	26
883	31
884	26
885	28
886	23
887	32
888	25
889	29
890	37
891	40
892	26
893	28
894	25
895	20
896	20
897	22
898	24
899	16
900	20
901	20
902	24
903	24
904	18
905	26
906	18
907	28
908	22
909	25
910	28
911	27
912	14
913	18
914	20
915	22
916	21
917	16
918	23
919	19
920	16
921	14
922	23
923	24
924	23
925	17
926	19
927	12
928	23
929	19
930	12
931	18
932	19
933	25
934	16
935	18
936	17
937	15
938	19
939	19
940	19
941	17
942	11
943	14
944	20
945	17
946	13
947	20
948	16
949	18
950	15
951	15
952	13
953	11
954	9

