## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM093.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/OM093.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM093.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:31:00 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
185	34	2	2749565	182.081131	63.975424	2926701	FR	11	21	33	49	69	101	125	151	207	575			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
189	32911
190	33798
191	33856
192	33348
193	33049
194	32965
195	32219
196	31458
197	31341
198	30275
199	29232
200	28071
201	27277
202	26344
203	25315
204	24594
205	23153
206	22934
207	21544
208	20062
209	19312
210	18557
211	17146
212	16940
213	15669
214	15038
215	13953
216	13240
217	12756
218	12772
219	11308
220	11597
221	10320
222	10401
223	10304
224	9654
225	9198
226	10059
227	8894
228	8398
229	8541
230	8082
231	8001
232	7862
233	7861
234	8048
235	8321
236	8208
237	8398
238	8426
239	9076
240	8640
241	8807
242	8537
243	8591
244	8844
245	8997
246	10762
247	8952
248	8819
249	8923
250	8733
251	8843
252	8867
253	8769
254	8567
255	10425
256	8975
257	12371
258	8000
259	7655
260	7410
261	7161
262	6913
263	6823
264	6377
265	6811
266	5439
267	5389
268	5051
269	4728
270	4353
271	4057
272	4185
273	5986
274	3750
275	3195
276	3407
277	3356
278	2492
279	2401
280	2150
281	1950
282	2301
283	1913
284	1719
285	1678
286	1635
287	1604
288	6404
289	2055
290	2792
291	1543
292	1295
293	1305
294	1290
295	2971
296	2006
297	1001
298	951
299	1536
300	1210
301	1731
302	1342
303	960
304	947
305	917
306	1322
307	849
308	761
309	830
310	819
311	1012
312	847
313	933
314	1149
315	1045
316	844
317	917
318	1162
319	1533
320	1164
321	1770
322	1184
323	4672
324	2755
325	2981
326	992
327	800
328	862
329	1420
330	1796
331	1191
332	1130
333	625
334	570
335	583
336	609
337	485
338	490
339	478
340	544
341	518
342	498
343	501
344	473
345	495
346	465
347	534
348	474
349	463
350	586
351	508
352	489
353	407
354	410
355	492
356	485
357	413
358	396
359	404
360	424
361	414
362	409
363	419
364	393
365	398
366	399
367	381
368	327
369	369
370	393
371	425
372	341
373	383
374	346
375	354
376	380
377	366
378	380
379	373
380	378
381	356
382	363
383	403
384	347
385	348
386	375
387	389
388	387
389	368
390	328
391	317
392	322
393	293
394	347
395	346
396	331
397	318
398	321
399	345
400	337
401	333
402	308
403	310
404	335
405	372
406	310
407	345
408	320
409	316
410	309
411	303
412	337
413	282
414	327
415	312
416	286
417	309
418	269
419	273
420	260
421	288
422	267
423	280
424	266
425	295
426	300
427	276
428	273
429	286
430	266
431	242
432	243
433	269
434	259
435	249
436	248
437	265
438	223
439	236
440	241
441	258
442	245
443	216
444	248
445	221
446	219
447	246
448	226
449	226
450	212
451	244
452	210
453	198
454	218
455	224
456	313
457	218
458	239
459	248
460	243
461	223
462	202
463	269
464	209
465	277
466	217
467	225
468	225
469	236
470	379
471	235
472	251
473	242
474	203
475	243
476	226
477	280
478	306
479	242
480	264
481	248
482	235
483	236
484	242
485	213
486	254
487	681
488	248
489	211
490	203
491	193
492	223
493	219
494	178
495	186
496	242
497	198
498	196
499	166
500	171
501	182
502	158
503	203
504	193
505	155
506	169
507	140
508	155
509	144
510	138
511	146
512	143
513	139
514	150
515	162
516	136
517	132
518	125
519	137
520	124
521	127
522	140
523	140
524	116
525	124

