## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/BB017.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/BB017.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/BB017.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:17:42 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
355	43	2	2946710	355.568775	69.153243	4697136	FR	17	33	51	67	87	109	135	169	221	433			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
297	19569
298	19402
299	20092
300	19921
301	21100
302	21222
303	21189
304	21419
305	21682
306	22205
307	22324
308	22268
309	22626
310	23176
311	23664
312	23699
313	24133
314	24234
315	23963
316	24539
317	25130
318	24930
319	25447
320	25112
321	25916
322	26308
323	26120
324	27183
325	26966
326	27292
327	27191
328	27344
329	27154
330	27965
331	27419
332	27986
333	27775
334	28063
335	28496
336	28616
337	28402
338	28565
339	29437
340	28604
341	28788
342	28881
343	29744
344	29276
345	29864
346	29189
347	29191
348	29799
349	29799
350	28844
351	29540
352	29981
353	29469
354	29315
355	29415
356	29630
357	28941
358	29286
359	28985
360	29654
361	29648
362	28802
363	29402
364	29054
365	28997
366	28792
367	28509
368	28608
369	28262
370	28830
371	28514
372	28016
373	27764
374	28302
375	27476
376	27988
377	26947
378	26936
379	27089
380	26876
381	26583
382	26813
383	25941
384	25534
385	25486
386	25462
387	25588
388	24651
389	25038
390	24699
391	24337
392	24187
393	23712
394	23651
395	23229
396	23125
397	22489
398	22426
399	22468
400	22099
401	21301
402	21299
403	21329
404	21109
405	20719
406	20202
407	19927
408	19836
409	19494
410	19089
411	18855
412	18557
413	18230
414	18040
415	17739
416	17597
417	17517
418	17058
419	16856
420	16509
421	16354
422	15709
423	16008
424	15275
425	15035
426	14992
427	14230
428	13994
429	14329
430	13880
431	13804
432	13172
433	13262
434	12522
435	12689
436	12478
437	11972
438	12163
439	11758
440	11322
441	11157
442	10787
443	10697
444	10504
445	10450
446	10228
447	10054
448	9479
449	9376
450	9336
451	8969
452	8916
453	8510
454	8307
455	8279
456	8010
457	7947
458	7675
459	7774
460	7609
461	7092
462	7321
463	6683
464	6861
465	6578
466	6353
467	6275
468	6088
469	6059
470	5906
471	5980
472	5516
473	5566
474	5252
475	4959
476	5198
477	4922
478	4855
479	4503
480	4618
481	4344
482	4400
483	4342
484	4082
485	3947
486	3943
487	3859
488	3636
489	3489
490	3480
491	3414
492	3467
493	3203
494	3072
495	3083
496	2873
497	2929
498	2937
499	2850
500	2601
501	2584
502	2503
503	2418
504	2435
505	2260
506	2255
507	2192
508	2186
509	2041
510	2056
511	1964
512	2022
513	1860
514	1794
515	1740
516	1708
517	1645
518	1704
519	1572
520	1551
521	1553
522	1459
523	1416
524	1405
525	1318
526	1325
527	1265
528	1181
529	1220
530	1132
531	1150
532	1064
533	1032
534	985
535	855
536	1016
537	1009
538	979
539	888
540	889
541	837
542	816
543	728
544	754
545	794
546	668
547	722
548	678
549	675
550	620
551	622
552	670
553	584
554	559
555	568
556	572
557	570
558	525
559	523
560	512
561	507
562	485
563	453
564	474
565	464
566	438
567	396
568	400
569	364
570	328
571	331
572	382
573	320
574	314
575	351
576	269
577	306
578	304
579	255
580	246
581	253
582	250
583	230
584	211
585	250
586	246
587	228
588	203
589	243
590	229
591	218
592	190
593	206
594	211
595	217
596	208
597	230
598	177
599	177
600	160
601	153
602	156
603	131
604	140
605	151
606	147
607	146
608	119
609	151
610	155
611	106
612	140
613	119
614	114
615	127
616	112
617	115
618	127
619	121
620	106
621	129
622	106
623	132
624	71
625	111
626	66
627	94
628	103
629	90
630	95
631	124
632	87
633	78
634	81
635	82
636	80
637	103
638	91
639	83
640	90
641	111
642	70
643	107
644	76
645	62
646	73
647	56
648	76
649	78
650	88
651	81
652	50
653	58
654	74
655	59
656	37
657	29
658	59
659	36
660	43
661	36
662	45
663	42
664	24
665	31
666	45
667	31
668	33
669	34
670	39
671	28
672	30
673	34
674	24
675	18
676	18
677	13
678	26
679	24
680	22
681	45
682	21
683	13
684	24
685	19
686	21
687	19
688	21
689	33
690	19
691	24
692	28
693	17
694	13
695	14
696	28
697	18
698	22
699	15
700	29
701	25
702	23
703	14
704	16
705	23
706	9
707	28
708	19
709	16
710	24
711	22
712	10
713	11
714	14
715	29
716	16
717	19
718	16
719	16
720	11
721	12
722	19
723	18
724	8
725	17
726	24
727	6
728	15
729	16
730	7
731	6
732	23
733	12
734	19
735	15
736	7
737	13
738	18
739	20
740	11
741	6
742	7
743	18
744	17
745	17
746	13
747	16
748	20
749	12
750	13
751	8
752	13
753	9
754	25
755	19
756	1
757	4
758	22
759	19
760	6
761	3
762	13
763	23
764	18
765	18
766	14
767	14
768	8
769	22
770	10
771	5
772	10
773	5
774	13
775	20
776	17
777	20
778	8
779	17
780	5
781	6
782	11
783	11
784	19
785	10

