## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/KP014.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/KP014.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/KP014.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:21:04 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
398	90	2	3056684	403.756488	137.633345	5467024	FR	33	67	103	139	181	227	281	351	451	759			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
658	2869
659	2770
660	2632
661	2672
662	2637
663	2598
664	2541
665	2494
666	2613
667	2438
668	2465
669	2426
670	2358
671	2378
672	2346
673	2396
674	2283
675	2311
676	2235
677	2262
678	2235
679	2209
680	2152
681	2137
682	2099
683	2089
684	2001
685	2004
686	1941
687	1966
688	1996
689	1926
690	1944
691	1863
692	1896
693	1766
694	1813
695	1818
696	1869
697	1637
698	1770
699	1704
700	1764
701	1730
702	1690
703	1642
704	1616
705	1571
706	1564
707	1640
708	1490
709	1493
710	1511
711	1425
712	1499
713	1449
714	1470
715	1380
716	1376
717	1319
718	1362
719	1416
720	1371
721	1297
722	1286
723	1289
724	1334
725	1250
726	1180
727	1225
728	1151
729	1257
730	1168
731	1107
732	1213
733	1131
734	1034
735	1150
736	1047
737	1014
738	1081
739	1017
740	1060
741	1002
742	1018
743	970
744	1010
745	933
746	964
747	941
748	841
749	891
750	816
751	915
752	901
753	823
754	862
755	877
756	810
757	787
758	871
759	770
760	806
761	795
762	797
763	776
764	770
765	748
766	664
767	697
768	715
769	655
770	722
771	702
772	681
773	618
774	641
775	641
776	585
777	630
778	654
779	605
780	602
781	536
782	560
783	558
784	544
785	610
786	525
787	541
788	554
789	532
790	562
791	509
792	562
793	476
794	498
795	487
796	546
797	483
798	434
799	414
800	434
801	465
802	410
803	415
804	441
805	433
806	433
807	417
808	403
809	414
810	385
811	390
812	415
813	409
814	370
815	355
816	362
817	363
818	355
819	326
820	348
821	382
822	361
823	338
824	329
825	313
826	322
827	289
828	351
829	301
830	312
831	305
832	287
833	280
834	296
835	308
836	263
837	269
838	246
839	248
840	244
841	260
842	237
843	272
844	242
845	223
846	220
847	258
848	209
849	231
850	226
851	215
852	207
853	222
854	176
855	176
856	218
857	217
858	204
859	200
860	187
861	203
862	208
863	173
864	186
865	172
866	174
867	174
868	174
869	166
870	179
871	178
872	155
873	135
874	144
875	154
876	164
877	146
878	149
879	140
880	149
881	159
882	165
883	152
884	142
885	174
886	153
887	147
888	120
889	153
890	129
891	137
892	105
893	120
894	124
895	123
896	126
897	122
898	106
899	119
900	104
901	111
902	78
903	120
904	120
905	111
906	105
907	103
908	97
909	84
910	81
911	127
912	91
913	85
914	97
915	98
916	94
917	96
918	83
919	97
920	96
921	86
922	90
923	81
924	69
925	82
926	80
927	71
928	62
929	94
930	85
931	75
932	74
933	86
934	84
935	69
936	66
937	63
938	68
939	66
940	46
941	63
942	71
943	55
944	69
945	72
946	69
947	57
948	75
949	51
950	58
951	61
952	54
953	53
954	57
955	58
956	62
957	67
958	49
959	50
960	63
961	47
962	53
963	55
964	44
965	38
966	43
967	45
968	53
969	51
970	52
971	45
972	41
973	46
974	44
975	55
976	56
977	48
978	53
979	65
980	51
981	53
982	39
983	48
984	45
985	32
986	52
987	48
988	40
989	47
990	21
991	33
992	39
993	46
994	39
995	32
996	40
997	51
998	28
999	37
1000	26
1001	28
1002	25
1003	29
1004	29
1005	32
1006	48
1007	22
1008	32
1009	18
1010	37
1011	34
1012	28
1013	24
1014	26
1015	24
1016	33
1017	21
1018	30
1019	34
1020	34
1021	19
1022	37
1023	37
1024	25
1025	17
1026	24
1027	13
1028	13
1029	15
1030	12
1031	20
1032	11
1033	14
1034	26
1035	12
1036	7
1037	17
1038	10
1039	8
1040	15
1041	12
1042	12
1043	14
1044	11
1045	16
1046	11
1047	10
1048	11
1049	13
1050	15
1051	16
1052	13
1053	9
1054	9
1055	12
1056	8
1057	14
1058	6
1059	13
1060	11
1061	11
1062	1
1063	11
1064	5
1065	6
1066	9
1067	9
1068	6
1069	13
1070	9
1071	6
1072	16
1073	12
1074	6
1075	15
1076	4
1077	5
1078	11
1079	9
1080	10
1081	12
1082	3
1083	10
1084	2
1085	7
1086	11
1087	5
1088	5
1089	10
1090	9
1091	7
1092	4
1093	7
1094	11
1095	3
1096	9
1097	5
1098	5
1099	8
1100	7
1101	5
1102	5
1103	5
1104	6
1105	8
1106	9
1107	9
1108	9
1109	5
1110	7
1111	6
1112	10
1113	8
1114	10
1115	5
1116	7
1117	3
1118	10
1119	2
1120	6
1121	6
1122	6
1123	8
1124	8
1125	4
1126	7
1127	6
1128	2
1129	7
1130	4
1131	7
1132	2
1133	7
1134	9
1135	1
1136	2
1137	10
1138	9
1139	3
1140	2
1141	6
1142	4
1143	7
1144	7
1145	4
1146	3
1147	5
1148	9
1149	5
1150	4
1151	2
1152	3
1153	7
1154	4
1155	5
1156	7
1157	2
1158	2
1159	4
1160	1
1161	4
1163	1
1164	2
1165	5
1166	2
1167	6
1168	5
1169	4
1170	1
1171	5
1172	1
1173	5
1174	4
1175	7
1176	8
1177	5
1178	2
1179	7
1180	4
1181	2
1183	2
1184	5
1185	4
1186	1
1187	3
1188	3
1189	5
1190	4
1191	2
1192	7
1193	3
1194	4
1195	2
1196	4
1197	2
1198	2
1199	5
1200	4
1201	3
1202	2
1203	4
1204	5
1205	2
1206	1
1207	9
1208	2
1209	1
1210	6
1211	3
1212	4
1213	1
1214	3
1215	5
1216	4
1217	4
1218	5
1219	2
1220	5
1221	3
1222	1
1223	3
1224	4
1225	8
1226	3
1227	7
1228	2
1229	4
1230	1
1231	6
1232	4
1233	2
1234	5
1235	2
1236	3
1237	4
1238	7
1239	2
1240	4
1242	4
1243	2
1244	2
1245	6
1246	3
1247	4
1248	2
1249	2
1250	5
1251	2
1252	2
1253	1
1254	2
1255	6
1256	6
1257	3
1258	5
1259	1
1261	6
1262	3
1263	3
1264	6
1265	2
1266	6
1267	3
1268	4
1269	2
1270	5
1271	3
1274	1
1275	2
1276	1
1277	4
1278	1
1279	2
1280	4
1281	4
1282	1
1283	3
1284	1
1286	2
1287	1
1288	4
1289	1
1290	1
1291	1
1292	2
1293	2
1294	7
1295	3
1296	4
1297	2
1298	6

